time,q0,q1,q2,dq0,dq1,dq2,tau0,tau1,tau2
1722873806.84861,-0.181052268,1.288868189,-1.58768332,-0.072859848,0.588304496,-0.491753411,0.979635954,1.365553141,-0.540531468
1722873806.85084,-0.181294501,1.289746284,-1.588552117,-0.072859848,0.645662248,-0.493775415,0.969740629,0.935107064,-0.407769346
1722873806.85286,-0.181415588,1.290472984,-1.589231491,-0.052707124,0.633260584,-0.491753405,1.004374218,0.940054727,-0.293973249
1722873806.85465,-0.181809217,1.29135108,-1.59059,-0.076735371,0.627834845,-0.508738315,1.014269543,1.222071147,-0.341388297
1722873806.8565,-0.181930333,1.29356122,-1.591443062,-0.082936209,0.598380864,-0.527745253,1.004374242,1.276495385,-0.407769358
1722873806.85851,-0.182081699,1.294590712,-1.592169642,-0.081386,0.620858908,-0.530576074,1.009321928,1.222071147,-0.398286343
1722873806.86106,-0.182263374,1.295529366,-1.593006968,-0.069759429,0.633260596,-0.527745259,1.009321928,1.078589106,-0.360354304
1722873806.86281,-0.182445049,1.296679854,-1.594570875,-0.082161105,0.72084744,-0.498628271,0.949950027,1.123117995,-0.426735359
1722873806.86476,-0.182687253,1.297981739,-1.594570875,-0.088361943,0.771229255,-0.477599347,1.00932188,1.048903155,-0.550014472
1722873806.8667,-0.182899207,1.299192905,-1.595518589,-0.093012571,0.75340184,-0.484878588,1.053850818,1.029112554,-0.63536154
1722873806.86852,-0.183111131,1.300282955,-1.596182108,-0.095337886,0.696819198,-0.528554058,1.063746166,1.019217241,-0.578463495
1722873806.87052,-0.183535039,1.301524282,-1.597967148,-0.099988514,0.662714589,-0.546347767,1.024164915,1.068693805,-0.474150407
1722873806.87253,-0.183535039,1.302765608,-1.5988518,-0.100763619,0.682092202,-0.549582988,0.994478941,1.157751608,-0.455184388
1722873806.87464,-0.18386808,1.305218101,-1.599673271,-0.103864038,0.702244914,-0.545538956,1.004374218,1.137961006,-0.436218369
1722873806.87656,-0.184080034,1.306489706,-1.600605249,-0.106964457,0.694493866,-0.556053436,1.034060192,1.098379731,-0.464667404
1722873806.87911,-0.184291959,1.307731152,-1.601647854,-0.115490609,0.692168558,-0.562119472,1.039007854,1.113222694,-0.407769358
1722873806.88083,-0.184443355,1.30924511,-1.602595687,-0.099213409,0.716196811,-0.577891183,1.019217253,1.093432045,-0.398286343
1722873806.88259,-0.184746116,1.310607553,-1.603638291,-0.126342076,0.754176962,-0.578295577,1.039007854,1.083536744,-0.426735365
1722873806.88456,-0.184897512,1.311606646,-1.604759812,-0.120141238,0.787506461,-0.596493685,1.019217205,1.10827502,-0.388803327
1722873806.88657,-0.185412228,1.312908649,-1.606655478,-0.102313828,0.810759604,-0.635720718,1.014269567,1.266600037,-0.331905276
1722873806.88855,-0.185412228,1.314210534,-1.606655478,-0.078285581,0.861916494,-0.666455305,1.024164915,1.142908621,-0.322422266
1722873806.89061,-0.185805857,1.316663027,-1.608693361,-0.110064876,0.858040965,-0.666455305,1.128065681,1.063746119,-0.331905276
1722873806.89256,-0.185987502,1.317934752,-1.60962534,-0.099213409,0.80843426,-0.657558453,1.098379707,1.004374242,-0.293973249
1722873806.89465,-0.186169177,1.317934752,-1.61068368,-0.078285581,0.762703085,-0.643404365,1.083536744,1.009321904,-0.256041223
1722873806.89667,-0.186381102,1.320689917,-1.611742139,-0.067434114,0.770454133,-0.62480185,1.063746119,1.147856283,-0.388803339
1722873806.89872,-0.186623335,1.322143316,-1.612847924,-0.075185162,0.770454133,-0.605390537,1.113222671,1.058798456,-0.559497476
1722873806.90057,-0.186835289,1.323142409,-1.613969445,-0.091462362,0.754952037,-0.60579493,1.103327346,0.979635954,-0.578463495
1722873806.90254,-0.187047213,1.32423234,-1.615675569,-0.125566971,0.765803516,-0.626419449,1.08353672,1.034060192,-0.531048453
1722873806.90453,-0.187289447,1.326563835,-1.616575956,-0.098438305,0.801458323,-0.647852778,1.053850818,0.940054727,-0.474150407
1722873806.90651,-0.187471122,1.327593207,-1.618471622,-0.085261527,0.830137205,-0.671308136,1.043955541,1.014269567,-0.312939268
1722873806.90853,-0.187683046,1.328683138,-1.618471622,-0.093012576,0.834787846,-0.686675441,1.048903203,1.236914098,-0.161211139
1722873806.91078,-0.187985837,1.330227375,-1.620319843,-0.103864041,0.85726589,-0.694359088,1.048903179,1.306181288,-0.170694149
1722873806.91257,-0.188197762,1.332740426,-1.621394038,-0.093012571,0.887494969,-0.694763482,1.048903155,1.172594571,-0.312939274
1722873806.91453,-0.188379437,1.334102869,-1.622452497,-0.079060686,0.919274271,-0.689101839,1.048903155,0.999426603,-0.417252362
1722873806.91659,-0.188591361,1.335707664,-1.623605609,-0.089912152,0.907647705,-0.681822598,1.10332737,1.13301332,-0.407769346
1722873806.91857,-0.188742757,1.336948991,-1.624569297,-0.074410057,0.856490779,-0.684249008,1.093432045,1.281443,-0.426735365
1722873806.92051,-0.189075828,1.338311434,-1.626701832,-0.068209219,0.845639277,-0.709321964,1.08353672,1.202280498,-0.36983732
1722873806.92251,-0.189075828,1.3395226,-1.627744436,-0.066659009,0.841763747,-0.738843346,1.063746095,1.068693781,-0.189660162
1722873806.92449,-0.18934831,1.342156649,-1.628787041,-0.077510476,0.875093246,-0.721858454,1.063746095,1.019217229,-0.104313087
1722873806.92677,-0.189499706,1.343640327,-1.629908681,-0.072859849,0.898346388,-0.700425112,1.053850818,0.870787537,-0.227592197
1722873806.92874,-0.189651102,1.344881773,-1.631014466,-0.068984325,0.923149776,-0.697189879,1.053850818,0.816363311,-0.360354313
1722873806.93064,-0.189802468,1.346092701,-1.631930709,-0.065883905,0.898346436,-0.707704329,1.058798456,0.979635966,-0.350871307
1722873806.93252,-0.189953864,1.347758055,-1.632973313,-0.062008381,0.944077599,-0.719027615,1.034060168,1.20722816,-0.388803333
1722873806.93452,-0.190165818,1.349514127,-1.635548115,-0.073634952,0.979732418,-0.71943202,1.053850818,1.128065658,-0.426735365
1722873806.93651,-0.190286905,1.350785732,-1.636638165,-0.083711314,0.955704188,-0.7513798,1.058798504,0.969740653,-0.407769346
1722873806.93852,-0.190619975,1.35338974,-1.637886167,-0.098438305,0.941752326,-0.747335768,1.034060216,1.009321904,-0.502599436
1722873806.94052,-0.190771371,1.354812741,-1.638897061,-0.110064876,0.969656098,-0.754615021,0.999426603,1.02911253,-0.635361558
1722873806.94268,-0.191013575,1.356387138,-1.641013861,-0.086036628,0.970431197,-0.744100571,0.969740653,0.989531279,-0.559497488
1722873806.94469,-0.191225529,1.357749701,-1.642024875,-0.086036631,0.968105841,-0.741269755,0.999426579,1.068693769,-0.540531456
1722873806.94655,-0.191316366,1.360595703,-1.643304467,-0.080610898,0.985158169,-0.745313787,0.999426568,1.009321892,-0.540531451
1722873806.94851,-0.191407174,1.360595703,-1.644347072,-0.062008382,1.00608604,-0.757850277,0.954897666,0.885630488,-0.474150395
1722873806.95068,-0.191709965,1.363290429,-1.646637678,-0.053482229,0.983608007,-0.793842101,0.945002365,0.940054703,-0.293973243
1722873806.95262,-0.191709965,1.364683151,-1.646637678,-0.062008381,0.965005469,-0.824172282,0.969740653,1.17754221,-0.180177146
1722873806.95453,-0.191831082,1.366499901,-1.647853971,-0.046506286,0.965005469,-0.817297435,0.989531279,1.162699246,-0.256041217
1722873806.95652,-0.192164123,1.368165135,-1.650523663,-0.0325544,0.961905038,-0.799503732,0.969740653,1.157751584,-0.331905282
1722873806.95855,-0.192164123,1.36983037,-1.650523663,-0.030229086,0.954929101,-0.792628896,0.949950027,1.13796097,-0.350871295
1722873806.96079,-0.192497164,1.371616721,-1.653398752,-0.064333695,0.95492909,-0.783327651,0.949950016,1.162699246,-0.445701379
1722873806.9626,-0.192497164,1.373554468,-1.654709935,-0.093787676,1.007636213,-0.776857209,0.959845316,1.004374242,-0.559497482
1722873806.96451,-0.192709118,1.376612544,-1.656005263,-0.083711314,0.956479287,-0.802738976,0.974688292,1.10332737,-0.540531468
1722873806.96651,-0.192860514,1.376612544,-1.657458544,-0.060458171,0.87974391,-0.797077346,0.984583616,1.266600037,-0.407769346
1722873806.96851,-0.19301188,1.378489733,-1.658927679,-0.048056495,0.858816087,-0.790606904,0.984583616,1.227018785,-0.398286337
1722873806.97053,-0.193072438,1.381638527,-1.660475731,-0.01782741,0.967330754,-0.820937073,0.974688292,0.890578151,-0.388803327
1722873806.9725,-0.193223834,1.38297081,-1.661676407,-0.027128667,1.030889356,-0.867847764,0.974688292,0.633300018,-0.331905282
1722873806.97459,-0.193314672,1.384181976,-1.662703156,-0.027128667,0.973531604,-0.860568535,1.014269543,1.236914146,-0.180177146
1722873806.9771,-0.193587154,1.386119604,-1.665262222,-0.061233276,0.972756481,-0.860972929,1.039007854,1.207228196,-0.293973243
1722873806.97865,-0.193647712,1.387845516,-1.666620851,-0.041855657,0.997559834,-0.863803756,1.043955541,1.019217229,-0.407769346
1722873806.98069,-0.19373855,1.391145706,-1.667884588,-0.026353562,0.991359019,-0.857333314,0.979636002,1.014269567,-0.388803327
1722873806.98258,-0.193859667,1.393144131,-1.669322133,-0.037205029,1.042515922,-0.836708784,0.920264101,1.108275044,-0.464667386
1722873806.98459,-0.193980783,1.394990921,-1.670870185,-0.042630762,1.018487668,-0.850054049,0.959845328,1.103327394,-0.587946486
1722873806.98651,-0.194071621,1.394990921,-1.672434092,-0.038755238,0.965005445,-0.860972917,0.959845328,1.08848443,-0.568980479
1722873806.98853,-0.194253266,1.396868229,-1.674187541,-0.035654819,0.92237469,-0.862994933,0.964792991,1.128065681,-0.436218375
1722873806.99054,-0.194283545,1.39901793,-1.67587781,-0.034879714,0.995234525,-0.884023857,0.920264077,1.147856283,-0.464667404
1722873806.99254,-0.194434941,1.400622606,-1.677805066,-0.034879714,1.05879308,-0.873509383,0.949950004,0.880682826,-0.483633423
1722873806.99466,-0.194495499,1.404316425,-1.678958297,-0.044180973,1.055692697,-0.861781704,0.915316415,0.687724233,-0.36983732
1722873806.99663,-0.194616616,1.405921221,-1.680443168,-0.074410059,1.023138309,-0.874722612,0.93510704,0.949950016,-0.189660162
1722873806.99865,-0.194677144,1.405921221,-1.681849122,-0.064333696,1.008411312,-0.890494311,0.979635978,1.306181264,-0.27500723
1722873807.00062,-0.194737703,1.409009457,-1.683207631,-0.034104609,1.031664443,-0.885237062,1.01426959,1.321024227,-0.426735362
1722873807.00257,-0.19482854,1.410462856,-1.685593009,-0.020152724,1.033214688,-0.882001817,0.999426603,1.172594547,-0.550014472
1722873807.00456,-0.194949657,1.411976695,-1.686983109,-0.010851467,1.047166562,-0.877957809,0.969740629,1.231966448,-0.625878549
1722873807.00653,-0.195040494,1.415579796,-1.688594341,-0.017052305,1.023138297,-0.892111909,0.979635954,1.375448489,-0.635361558
1722873807.00854,-0.195070773,1.41688168,-1.690126657,-0.010851467,0.98438307,-0.910310006,0.940054703,1.301233625,-0.426735371
1722873807.01086,-0.195131332,1.41836524,-1.691643238,-0.010851467,0.976632035,-0.909501195,0.945002365,1.291338301,-0.36983732
1722873807.01278,-0.195131332,1.41836524,-1.691643238,0,0.974306726,-0.894133902,0.940054703,1.400186729,-0.312939268
1722873807.0146,-0.195252419,1.421968222,-1.694470882,-0.00155021,1.031664467,-0.925272894,1.019217253,1.172594547,-0.341388285
1722873807.01665,-0.195403814,1.4234519,-1.697235346,-0.021702933,1.023913383,-0.947110629,1.009321928,1.241861725,-0.455184388
1722873807.01878,-0.195373535,1.426964045,-1.698767662,-0.008526152,1.027788901,-0.927699304,0.969740653,1.048903131,-0.531048465
1722873807.02065,-0.195434093,1.428356886,-1.700047255,0.003875524,0.965780544,-0.90828799,0.964792991,1.197332835,-0.445701385
1722873807.02279,-0.195464373,1.429779887,-1.70293808,0.011626571,0.962680125,-0.914354026,0.969740641,1.039007843,-0.398286343
1722873807.02462,-0.195464373,1.431233168,-1.70293808,0.017052305,0.989033663,-0.928103709,0.969740629,0.969740653,-0.436218381
1722873807.02677,-0.195524931,1.433049917,-1.705749989,0.013951886,1.047166491,-0.95924269,0.93510704,0.890578151,-0.398286343
1722873807.02866,-0.19555521,1.434957266,-1.707329631,0.017052305,1.013061905,-0.965713131,0.994478941,0.831206274,-0.26552422
1722873807.0306,-0.19555521,1.436471224,-1.708830357,0.034104611,0.989033675,-0.96328671,0.979635978,0.969740653,-0.132762107
1722873807.03259,-0.195585489,1.440195322,-1.710236311,0.025578459,1.025463605,-0.942257774,0.994478965,1.029112518,-0.33190529
1722873807.03451,-0.195585489,1.44207263,-1.711831808,0.027128667,1.046391392,-0.917184806,0.969740677,1.039007831,-0.616395526
1722873807.03654,-0.195615768,1.44391942,-1.713458776,0.013951886,1.033989692,-0.918398035,0.979635978,1.024164867,-0.730191612
1722873807.0385,-0.195615768,1.445584774,-1.715054274,0.009301257,1.013061881,-0.917184854,0.999426615,1.197332859,-0.521565437
1722873807.04053,-0.195585489,1.447431684,-1.716665626,0.014726991,1.017712545,-0.925272918,1.029112577,1.23691411,-0.436218369
1722873807.04254,-0.195615768,1.448794127,-1.719556451,0.027903773,1.030114245,-0.941853428,1.019217265,1.118170357,-0.445701373
1722873807.04483,-0.195585489,1.450308084,-1.719556451,0.036429925,1.003760684,-0.952367902,1.004374278,1.093432069,-0.426735353
1722873807.04685,-0.195646048,1.451761365,-1.722463131,0.012401676,0.977407122,-0.961264777,0.949950016,1.355657864,-0.275007236
1722873807.04858,-0.195646048,1.453668833,-1.722463131,-0.008526152,1.01616236,-0.966117597,0.945002365,1.41502974,-0.407769358
1722873807.05065,-0.195615768,1.456999302,-1.725717306,0.006200838,1.027788925,-0.975823212,0.989531267,1.474401617,-0.417252362
1722873807.05278,-0.195646048,1.458422422,-1.72712326,0.007751048,1.061893511,-0.960455918,1.009321892,1.23691411,-0.493116415
1722873807.05451,-0.195615768,1.459906101,-1.728608131,0.01782741,1.055692673,-0.9608603,1.024164891,1.058798456,-0.502599424
1722873807.05652,-0.195615768,1.461601496,-1.731577873,0.033329505,1.034764886,-0.95924269,1.039007854,1.019217205,-0.360354304
1722873807.05853,-0.195615768,1.463024616,-1.731577873,0.051156914,0.99833498,-0.95924269,1.058798456,1.073641419,-0.199143165
1722873807.06084,-0.195585489,1.464901805,-1.734737396,0.058907962,1.054917598,-0.991594875,1.113222671,1.296285963,-0.293973243
1722873807.06261,-0.195615768,1.466597319,-1.736332893,0.024803352,1.08747195,-1.039314377,1.13301332,1.162699246,-0.369837308
1722873807.06453,-0.19555521,1.468444347,-1.738133669,0.011626571,1.039415455,-1.038505602,1.098379755,1.147856283,-0.27500723
1722873807.06655,-0.195524931,1.472410679,-1.739966154,0.015502095,1.078945804,-1.000896168,1.073641467,0.860892212,-0.388803339
1722873807.06853,-0.195524931,1.474136472,-1.741482735,0.028678876,1.066544151,-0.987550902,1.108275032,0.860892236,-0.550014481
1722873807.07053,-0.195464373,1.475286961,-1.74328351,0.037980133,1.027013826,-0.989168489,1.108275008,1.014269572,-0.559497488
1722873807.07253,-0.195403814,1.477043152,-1.746695638,0.060458171,1.058018029,-1.00938859,1.093432045,1.147856283,-0.483633423
1722873807.07459,-0.195373535,1.478920341,-1.748575449,0.059683067,1.104524314,-1.029608727,1.073641419,1.024164867,-0.369837326
1722873807.07707,-0.195282698,1.480858088,-1.748575449,0.055032438,1.102974105,-1.043358445,1.063746119,0.880682838,-0.284490252
1722873807.07871,-0.195252419,1.482644439,-1.75190866,0.045731181,1.095223045,-1.057512498,1.118170357,0.979635978,-0.199143171
1722873807.08072,-0.195131332,1.484673023,-1.75190866,0.049606705,1.084371567,-1.069644523,1.133013344,0.994478953,-0.161211133
1722873807.08258,-0.195131332,1.486520052,-1.753993869,0.01937762,1.100648737,-1.024755836,1.157751608,0.979635966,-0.275007236
1722873807.08467,-0.194979936,1.488336563,-1.757216454,0.020152725,1.084371519,-0.999682915,1.118170357,0.885630476,-0.341388297
1722873807.08654,-0.194889098,1.491455197,-1.758796215,0.01782741,1.095998096,-0.991594875,1.142908645,0.930159378,-0.398286349
1722873807.08853,-0.194798261,1.493392944,-1.760360003,0.058907962,1.034764862,-1.047806859,1.118170357,0.949950027,-0.312939262
1722873807.0905,-0.194707423,1.494785786,-1.762176752,0.048056495,1.048716736,-1.045784831,1.162699246,0.915316439,-0.312939256
1722873807.09253,-0.194586337,1.496602416,-1.763614178,0.076735371,1.032439518,-1.017072272,1.142908621,1.063746142,-0.227592182
1722873807.09466,-0.194495499,1.498267651,-1.765494108,0.0976632,1.06731925,-0.975418806,1.137960958,0.860892224,-0.322422266
1722873807.09657,-0.194374382,1.500023723,-1.767231703,0.084486419,1.053367376,-0.949132633,1.147856259,0.796572685,-0.426735365
1722873807.09852,-0.194283545,1.501688957,-1.768921971,0.080610895,1.034764838,-0.937809348,1.172594547,0.860892236,-0.464667404
1722873807.10055,-0.194192708,1.503354311,-1.770106792,0.078285581,1.01848762,-0.962073493,1.192385197,1.118170381,-0.360354316
1722873807.10254,-0.193950504,1.506654501,-1.773471594,0.091462362,1.023138261,-0.996852112,1.197332859,1.108275056,-0.445701379
1722873807.10452,-0.193859667,1.508380413,-1.7749722,0.0976632,1.031664419,-1.017072225,1.222071123,1.014269567,-0.369837308
1722873807.10655,-0.193768829,1.509742856,-1.776615143,0.082161105,1.029339075,-1.026373529,1.227018785,1.078589094,-0.227592188
1722873807.1085,-0.193587154,1.511317253,-1.780200958,0.078285581,1.03786521,-1.026373577,1.217123485,1.172594559,-0.180177155
1722873807.11104,-0.193496346,1.513103724,-1.780200958,0.09611299,1.040965652,-1.016667938,1.306181288,1.073641419,-0.322422284
1722873807.11274,-0.193254113,1.514556885,-1.783186674,0.137968647,1.006861091,-1.031226397,1.345762539,0.945002341,-0.474150419
1722873807.11469,-0.193254113,1.516101122,-1.783186674,0.148045009,0.957254398,-1.05953455,1.3408149,1.048903131,-0.474150419
1722873807.11668,-0.193102717,1.518129706,-1.786819935,0.136418438,0.97353158,-1.076115036,1.286390686,1.147856271,-0.426735377
1722873807.11868,-0.192890793,1.520673037,-1.788383842,0.091462362,0.954929066,-1.086629486,1.23691411,1.177542245,-0.293973255
1722873807.12054,-0.192709118,1.522096157,-1.789837122,0.061233278,0.940977192,-1.085820675,1.192385197,1.043955529,-0.142245118
1722873807.12251,-0.192436635,1.523640156,-1.792680621,0.06975943,0.980507553,-1.077328229,1.231966448,0.945002389,-0.180177145
1722873807.12452,-0.192224681,1.525123835,-1.794212937,0.120916344,1.011511743,-1.054681706,1.261652374,0.915316415,-0.256041209
1722873807.1265,-0.192073286,1.526637673,-1.796013832,0.12479187,0.9882586,-1.014241481,1.20722816,0.989531255,-0.303456247
1722873807.12862,-0.19192189,1.529816866,-1.797593474,0.13796865,0.937101662,-0.998065352,1.222071147,1.133013296,-0.464667398
